unit_id,method,row,segment,block,area_m2,height_max_m,height_mean_m,canopy_cover,volume_m3,n_pixels,data_coverage,vari_mean,exg_mean,gli_mean,height_max_m_pct,height_mean_m_pct,volume_m3_pct,canopy_cover_pct,vari_mean_pct,exg_mean_pct,gli_mean_pct
r027s043,rows,27,43,4149,0.5260225204043332,2.4023139476776123,1.9945293684800467,1.0,1.0471279184520246,210,1.0,0.19758570374816892,0.2791236804709304,0.19298858478175154,71.56887433895744,68.9247041047595,55.37647947620247,58.66280533870562,66.23016872324352,64.03928481490809,63.35935532611433
r027s044,rows,27,44,4149,0.7619999999878928,2.322176456451416,2.021289658546448,1.0,1.5159672439098362,300,1.0,0.24724891418454312,0.3311596131140948,0.22689256138669245,64.9458574666331,71.8962477965248,83.00176278015613,58.66280533870562,80.53387056157139,89.95215311004785,89.82624024175271
r027s045,rows,27,45,4149,0.7619999999878928,2.4350032806396484,2.074899485905965,1.0,1.5561746144294741,300,1.0,0.24133326816792486,0.32880259694680075,0.22528737758775436,74.23822714681441,77.10904054394359,86.04885419289852,58.66280533870562,78.26743893225888,88.79375472173257,88.64265927977839
r027s046,rows,27,46,4149,0.6785784523016059,2.249532461166382,1.9686462905671862,1.0,1.328836246132851,270,1.0,0.22514222903058587,0.3171594367045298,0.21812348970241413,59.33014354066985,66.68345504910602,72.29916897506925,58.66280533870562,73.58348023167967,83.65650969529086,83.68169226894989
r027s047,rows,27,47,4148,0.1678124653968374,1.6887810230255127,1.3809703956047694,1.0,0.20714555934071543,60,1.0,0.22414066284537656,0.30063683926173973,0.20720284213326198,28.204482498111304,35.18005540166205,7.957693276252834,58.66280533870562,73.30647192143037,76.00100730294636,75.79954671367413
r027s048,rows,27,48,4148,0.7619999999878928,1.7526817321777344,1.5001609935363134,1.0,1.1251207451522351,300,1.0,0.2252623161396045,0.3170985762078454,0.2177331600885655,33.140266935280785,41.878619994963486,60.13598589775875,58.66280533870562,73.65902795265676,83.6061445479728,83.45504910601863
r027s049,rows,27,49,4148,0.7619999999878928,1.6730343103408813,1.4681901675462723,1.0,1.1011426256597043,300,1.0,0.22485162317400165,0.3206923297106941,0.21955017374220087,27.020901536136993,40.04029211785444,58.650214051876105,58.66280533870562,73.53311508436163,85.24301183580963,84.7645429362881
r027s050,rows,27,50,4148,0.7619999999878928,1.7963188886642456,1.45643474817276,1.0,1.0923260611295702,300,1.0,0.25127046851982643,0.34937747551288906,0.23785862192905727,36.514731805590536,39.25963233442458,58.121380005036514,58.66280533870562,82.57365902795266,94.73684210526315,94.66129438428608
r027s051,rows,27,51,4148,0.39646936215761686,1.7139711380004883,1.5228950544198354,1.0,0.5710856454074383,150,1.0,0.23715049918272862,0.3497614952410146,0.23779492471233832,29.942080080584237,43.36439184084613,31.327121631830774,58.66280533870562,76.70611936539913,94.88793754721733,94.61092923696802
r027s052,rows,27,52,4147,0.48724062914279054,2.284519672393799,1.8585805119612278,1.0,0.9060579995810988,195,1.0,0.25457066637970094,0.3472878268510873,0.23734645251548958,62.35205237975321,59.078317804079575,50.21405187610174,58.66280533870562,83.68169226894989,94.25837320574163,94.40946864769579
r027s053,rows,27,53,4147,0.7619999999878928,2.3235490322113037,2.032268137931824,1.0,1.524201103448868,300,1.0,0.24084091291989784,0.34838492934464976,0.23722197580597826,65.09695290858726,73.0546461848401,83.6061445479728,58.66280533870562,78.09116091664569,94.5101989423319,94.3339209267187
r027s054,rows,27,54,4147,0.7619999999878928,2.678131103515625,2.0065698301792145,1.0,1.5049273726344112,300,1.0,0.24942900475610252,0.3434836313966783,0.23367759014000894,91.46310752958952,70.3601108033241,82.12037270209015,58.66280533870562,81.51599093427349,93.45253084865274,93.12515739108537
r027s055,rows,27,55,4147,0.7619999999878928,2.22670316696167,1.9145355180899302,1.0,1.435901638567448,300,1.0,0.24646741622903776,0.335503814801452,0.2289473310783244,57.86955426844623,62.55351296902544,77.51196172248804,58.66280533870562,80.30722739864015,91.41274238227147,91.11055149836314
r027s057,rows,27,57,4146,0.7619999999878928,2.5275797843933105,2.0296898170312248,1.0,1.5222673627734187,300,1.0,0.24932707280898797,0.3117500147218104,0.21449943446354103,81.23898262402417,72.7020901536137,83.42986653235961,58.66280533870562,81.41526063963737,81.16343490304709,81.08788718207
r027s058,rows,27,58,4146,0.7619999999878928,2.7040927410125732,2.140021964708964,1.0,1.6050164735317234,300,1.0,0.25051869490178713,0.31758741967509996,0.21862150467214864,93.12515739108537,82.92621505917904,89.24704104759506,58.66280533870562,82.12037270209015,83.85797028456308,84.05943087383531
r027s059,rows,27,59,4146,0.7619999999878928,2.6634318828582764,2.1427575449148812,1.0,1.6070681586861613,300,1.0,0.25496216574836034,0.31211179564672425,0.21551526163592696,90.68244774615965,83.17804079576932,89.42331906320827,58.66280533870562,83.9587005791992,81.3397129186603,82.04482498111307
r027s060,rows,27,60,4146,0.5105297679447477,2.6627423763275146,2.1966461475078876,1.0,1.0708649969100954,195,1.0,0.24850628651389828,0.31686296520947055,0.21798134111166848,90.58171745152355,86.98060941828255,56.78670360110804,58.66280533870562,81.06270460841098,83.48023167967766,83.6061445479728
r027s061,rows,27,61,4145,0.4188638784707096,2.2219936847686768,1.9639763283007072,1.0,0.8101402354240419,165,1.0,0.2830136782490569,0.33753391304584035,0.23064238959947808,57.5673633845379,66.3057164442206,45.53009317552254,58.66280533870562,93.12515739108537,92.11785444472424,91.91639385545203
r027s062,rows,27,62,4145,0.7619999999878928,2.334095001220703,2.0991123457749685,1.0,1.5743342593312266,300,1.0,0.2794115619309856,0.34109702839686934,0.23301323649333017,66.00352556031226,79.22437673130193,87.15688743389575,58.66280533870562,91.91639385545203,92.84814908083607,92.72223621254092
r027s063,rows,27,63,4145,0.7619999999878928,2.222153663635254,1.967815922498703,1.0,1.4758619418740275,300,1.0,0.2806486730095143,0.34739339253923224,0.23689794762380204,57.59254595819693,66.58272475446991,80.28204482498111,58.66280533870562,92.21858473936037,94.28355577940066,94.20800805842357
r027s064,rows,27,64,4145,0.7619999999878928,2.1566803455352783,1.9640330290794372,1.0,1.4730247718095781,300,1.0,0.276322619298874,0.33361705063323566,0.2284582194349099,53.43742130445731,66.33089901787963,80.181314530345,58.66280533870562,91.0853689247041,90.8083606144548,90.88390833543188
r027s065,rows,27,65,4145,0.12946389623060012,2.061107635498047,1.9445006450017293,1.0,0.2187563225626946,45,1.0,0.29046366931722983,0.3551332177960346,0.24284375883399376,48.476454293628805,64.64366658272476,8.788718207000755,58.66280533870562,95.11458071014857,96.24779652480484,96.67590027700831
r027s066,rows,27,66,4144,0.6933510310372069,2.659135341644287,1.9350225841557538,1.0,1.306140244305134,270,1.0,0.21069623316485153,0.2687640117054804,0.1869877631398678,90.32989171493327,64.06446738856711,71.4429614706623,58.66280533870562,70.38529337698313,56.83706874842609,56.73633845378998
r027s067,rows,27,67,4144,0.7619999999878928,2.4933180809020996,1.9686022011439006,1.0,1.4764516508579257,300,1.0,0.1973793020674627,0.2710645944215366,0.18824091878226337,78.41853437421304,66.65827247544699,80.3575925459582,58.66280533870562,66.05389070763033,58.42357088894485,58.29765802064971
r027s068,rows,27,68,4144,0.7619999999878928,2.5620269775390625,2.0203289278348286,1.0,1.5152466958761217,300,1.0,0.21317315624955077,0.28518972990252583,0.19723442173627062,83.6061445479728,71.82070007554772,82.90103248552002,58.66280533870562,71.01485771845883,67.86703601108033,67.564845127172
r027s069,rows,27,69,4144,0.6245890524567517,2.7991135120391846,2.1224781423807144,1.0,1.273486885428429,240,1.0,0.2177768711582657,0.29425901221477785,0.2035295003334657,97.43137748677914,81.2641651976832,69.98237219843868,58.66280533870562,72.072525812138,73.00428103752203,73.13019390581718
r027s070,rows,27,70,4143,0.3276426771314911,2.4983787536621094,2.2252788689401415,1.0,0.7510316182672979,135,1.0,0.27941449133401003,0.3116339794889534,0.21507782635348768,78.89700327373458,89.32258876857216,42.004532863258625,58.66280533870562,91.94157642911107,81.13825232938807,81.66708637622764
r027s071,rows,27,71,4143,0.7620000000461005,2.598911762237549,2.2688258598248163,1.0,1.7016193948686127,300,1.0,0.28320459688799976,0.3169262710854558,0.21844507270195793,86.09921934021656,91.31201208763535,94.0569126164694,58.66280533870562,93.20070511206245,83.53059682699572,83.8831528582221
r027s072,rows,27,72,4143,0.7620000000461005,2.7083675861358643,2.276182683308919,1.0,1.7071370124816898,300,1.0,0.276583984195428,0.31376949413736654,0.21646979213963088,93.45253084865274,91.74011583983884,94.28355577940066,58.66280533870562,91.16091664568118,82.14555527574919,82.59884160161168
r027s073,rows,27,73,4143,0.7620000000461005,2.6381945610046387,2.282359905640284,1.0,1.7117699292302135,300,1.0,0.28083592956709197,0.32095982612459106,0.22068090360678838,88.99521531100478,92.0674892974062,94.53538151599093,58.66280533870562,92.36968018131452,85.39410727776378,85.59556786703601
r027s074,rows,27,74,4143,0.12933698315397074,2.3965537548065186,1.8797364705138737,1.0,0.21147035293281083,45,1.0,0.25095966889159055,0.31264227308171294,0.21460188403676297,71.14077058675396,60.412994208008065,8.259884160161167,58.66280533870562,82.37219843868043,81.64190380256862,81.13825232938807
r027s075,rows,27,75,4142,0.6021272493918561,1.8421039581298828,1.6292864963412286,1.0,0.9775718978047373,240,1.0,0.2673044476995035,0.33053555274296326,0.22615535010003945,39.08335431881138,50.717703349282296,52.581213800050364,58.66280533870562,88.41601611684715,89.59959707882146,89.19667590027701
r027s076,rows,27,76,4142,0.7620000000461005,1.7925331592559814,1.594497904777527,1.0,1.1958734285831454,300,1.0,0.26179705647486085,0.32093806828339533,0.22027825762943642,36.288088642659275,48.5520020146059,65.24804835054142,58.66280533870562,86.4014102241249,85.36892470410477,85.19264668849156
r027s077,rows,27,77,4142,0.7620000000461005,1.8632868528366089,1.616619616349538,1.0,1.212464712262154,300,1.0,0.25582601039831143,0.31934068561154916,0.21942107383544346,39.939561823218334,49.86149584487535,66.38126416519768,58.66280533870562,84.26089146310754,84.58826492067489,84.71417778897003
r027s078,rows,27,78,4142,0.7242710258672471,1.7778356075286865,1.6161027385477433,1.0,1.1514732012152673,285,1.0,0.27487612399461053,0.3404693533355843,0.2330330787910136,35.07932510702594,49.81113069755729,62.12540921682196,58.66280533870562,90.65726517250063,92.64668849156384,92.77260135985898
r027s079,rows,27,79,4141,0.15257178659728837,2.6832478046417236,2.365495959917704,1.0,0.3548243939876557,60,1.0,0.2824793947399285,0.3256567208698087,0.22398527386742415,91.7149332661798,96.39889196675901,17.527071266683457,58.66280533870562,92.92369680181315,87.33316544950894,87.73608662805339
r027s080,rows,27,80,4141,0.7620000000461005,2.7125680446624756,2.341459781328837,1.0,1.7560948359966282,300,1.0,0.28837004100207764,0.35782874460980624,0.24322659131360047,93.67917401158398,95.06421556283053,96.27297909846386,58.66280533870562,94.43465122135483,96.82699571896248,96.80181314530346
r027s081,rows,27,81,4141,0.7620000000461005,2.775984525680542,2.4201096940040587,1.0,1.8150822705030445,300,1.0,0.2878152488848421,0.37687553238299776,0.2549879665050641,96.82699571896248,98.23721984386805,98.26240241752707,58.66280533870562,94.3339209267187,99.01787962729792,99.093427348275
r027s082,rows,27,82,4141,0.7620000000461005,2.763535261154175,2.222335476477941,1.0,1.666751607358456,300,1.0,0.28780060877369784,0.35185425908612045,0.23997102871812523,95.97078821455553,89.12112817929993,92.67187106522286,58.66280533870562,94.30873835305968,95.3160412994208,95.44195416771593
r027s083,rows,27,83,4141,0.44977805790697956,2.516913652420044,2.1905441522598266,1.0,0.9857448685169222,180,1.0,0.26715976629012655,0.3285792155618562,0.22539251950042546,80.25686225132208,86.65323596071518,52.85822211029967,58.66280533870562,88.36565096952909,88.66784185343742,88.66784185343742
r027s084,rows,27,84,4140,0.46439670295563296,1.2956311702728271,1.110862397816446,1.0,0.49988807901740084,180,1.0,0.28104065808842793,0.35916575408656515,0.24420078200558606,16.393855452027196,28.506673382019642,24.930747922437675,58.66280533870562,92.44522790229162,97.15436917652984,97.28028204482499
r027s085,rows,27,85,4140,0.7620000000461005,1.2692970037460327,1.0848423372705778,1.0,0.8136317529529334,300,1.0,0.2615483053132546,0.3223151575870813,0.22082995641396952,15.311004784688995,27.474187861999493,45.832284059430876,58.66280533870562,86.3006799294888,85.97330647192143,85.62075044069503
r027s086,rows,27,86,4140,0.7620000000461005,1.7295056581497192,1.1532458887497583,1.0,0.864934416562319,300,1.0,0.2662542518965697,0.32182476020279116,0.2205839692211978,31.22639133719466,29.841349785948125,48.92974061949131,58.66280533870562,88.0130949383027,85.74666330899018,85.46965499874088
r027s087,rows,27,87,4140,0.7620000000461005,1.7314730882644653,1.1669973479708036,1.0,0.8752480109781029,300,1.0,0.24740033201736278,0.3285064531324169,0.22383183563486675,31.402669352807855,30.193905817174517,49.433392092671866,58.66280533870562,80.6346008562075,88.56711155880132,87.61017375975825
r027s089,rows,27,89,4139,0.7388888803459692,1.0937339067459106,0.9608094363881831,1.0,0.6845767234265806,285,1.0,0.2488702604104554,0.2806029909607394,0.1949774274919874,10.32485520020146,21.077814152606397,39.23444976076555,58.66280533870562,81.23898262402417,64.97104004029211,65.44950893981365
r027s090,rows,27,90,4139,0.7620000000461005,1.1800973415374756,0.9999685404698054,1.0,0.7499764053523542,300,1.0,0.2447218030029604,0.28300855839419764,0.1964808914382161,11.986905061697307,22.588768572148073,41.90380256862251,58.66280533870562,79.52656761521027,66.55754218081088,66.83455049106018
r027s091,rows,27,91,4139,0.7620000000461005,1.2022665739059448,1.0012043311198553,1.0,0.7509032483398915,300,1.0,0.2502175612724052,0.28072216546356893,0.1950587296103669,12.641651976832033,22.664316293125157,41.9793502895996,58.66280533870562,81.81818181818183,65.09695290858726,65.4998740871317
r027s092,rows,27,92,4139,0.5181524556411059,1.1639800071716309,1.0111178673449017,1.0,0.5308368803560735,210,1.0,0.2674950696604982,0.28802800385043775,0.20007799450103472,11.43288844119869,23.167967766305715,27.65046587761269,58.66280533870562,88.4663812641652,69.42835557794007,69.98237219843868
r027s093,rows,27,93,4138,0.4645237536822213,2.34092116355896,1.9564787437518438,1.0,0.8804154346883298,180,1.0,0.30699797181784744,0.35977964690075714,0.24474844173342428,66.55754218081088,65.65096952908587,49.609670108285066,58.66280533870562,98.53941072777637,97.28028204482499,97.3810123394611
r027s094,rows,27,94,4138,0.7619999999878928,2.510720729827881,2.131838939587275,1.0,1.5988792046904567,300,1.0,0.2824197836562577,0.341881840956746,0.23350237091339685,79.80357592545958,82.09519012843113,88.66784185343742,58.66280533870562,92.87333165449509,92.9740619491312,93.04960967010828
r027s095,rows,27,95,4138,0.7619999999878928,2.5019619464874268,2.095552728573481,1.0,1.5716645464301113,300,1.0,0.30320847798335865,0.35752189056645817,0.24302670721631323,79.14882901032485,79.02291614202971,87.05615713925964,58.66280533870562,97.96021153361873,96.72626542432636,96.72626542432636
r027s096,rows,27,96,4138,0.7619999999878928,2.4899189472198486,2.08766256292661,1.0,1.565746922194958,300,1.0,0.2873557811212405,0.3407830056301823,0.23286172983134965,78.1918912112818,78.41853437421304,86.7539662553513,58.66280533870562,94.15764291110551,92.77260135985898,92.6970536388819
r027s097,rows,27,97,4138,0.1447025808752806,2.2890419960021973,1.6872792859872183,1.0,0.25309189289808276,60,1.0,0.24394347678426875,0.29445786237746785,0.2035060970225,62.7046084109796,52.37975321077815,11.55880130949383,58.66280533870562,79.17401158398388,73.07982875849912,73.10501133215814
r027s098,rows,27,98,4137,0.624823363829721,2.0333211421966553,1.7096970225373904,1.0,1.0258182135224345,240,1.0,0.24921436344388148,0.30212817501637007,0.20851576159041413,47.1165953160413,53.135230420548986,54.343993956182324,58.66280533870562,81.39007806597834,76.95794510198942,77.08385797028457
r027s099,rows,27,99,4137,0.7619999999878928,1.9921845197677612,1.5669458427031835,1.0,1.175209382027388,300,1.0,0.2572926962852912,0.30983767604139867,0.2134260049667795,45.15235457063712,46.68849156383782,63.988919667590025,58.66280533870562,84.78972550994712,80.38277511961722,80.48350541425333
r027s100,rows,27,100,4137,0.7619999999878928,1.913573145866394,1.5674011389414468,1.0,1.1755508542060855,300,1.0,0.22868073643634837,0.27764902491222637,0.19229561665347045,42.10526315789473,46.71367413749685,64.01410224124906,58.66280533870562,74.36414001510954,62.880886426592795,62.35205237975321
r027s101,rows,27,101,4137,0.4571340644733991,1.883568286895752,1.470801704790857,1.0,0.6618607671558858,180,1.0,0.2588270923075933,0.2964237694169555,0.20454958844348758,40.896499622261395,40.19138755980861,37.82422563585999,58.66280533870562,85.34374213044573,73.7849408209519,73.70939309997482
r028s020,rows,28,20,4154,0.4035261068140302,0.8567206859588623,0.6928533272309737,1.0,0.2858019974827767,165,1.0,0.24834250464708665,0.24662398250423234,0.17211676534311826,2.3419793502896,9.544195416771593,13.573407202216067,58.66280533870562,80.93679174011584,40.49357844371695,39.73810123394611
r028s021,rows,28,21,4154,0.7619999999878928,0.8865716457366943,0.6576799056430658,0.98,0.49325992923229944,300,1.0,0.22508492090450885,0.2298650424115653,0.16109069450846175,3.2485520020146064,8.385797028456308,24.351548728280033,14.668849156383782,73.55829765802065,29.463611181062703,29.060690002518257
r028s022,rows,28,22,4154,0.7619999999878928,0.8877447247505188,0.693057690958182,0.9933333333333333,0.5197932682186366,300,1.0,0.22755398498777799,0.23365387103353635,0.16371972276055402,3.349282296650718,9.569377990430622,26.617980357592547,16.003525560312266,74.1374968521783,31.402669352807855,31.176026189876605
r028s023,rows,28,23,4154,0.7619999999878928,0.8236438035964966,0.6703982396423817,1.0,0.5027986797317864,300,1.0,0.20387055785460287,0.21059038629203813,0.14856669020943725,1.9138755980861244,8.7383530596827,25.132208511709898,58.66280533870562,68.3706874842609,20.825988416016116,20.80080584235709
r028s025,rows,28,25,4153,0.7619999999878928,1.526366114616394,1.3107705944776535,1.0,0.9830779458582403,300,1.0,0.2789901963468658,0.3198488955076238,0.21891953515297383,20.624527826743893,32.91362377234953,52.68194409468647,58.66280533870562,91.84084613447494,84.81490808360614,84.2357088894485
r028s026,rows,28,26,4153,0.7619999999878928,1.7333800792694092,1.4237485774358114,1.0,1.0678114330768587,300,1.0,0.2794854509688202,0.32534468208905837,0.22273892038827375,31.50339964744397,37.24502644170234,56.66079073281289,58.66280533870562,92.01712415008814,87.23243515487282,86.95542684462352
r028s027,rows,28,27,4153,0.7619999999878928,1.6828571557998657,1.3963115443785985,1.0,1.0472336582839492,300,1.0,0.2585732784972342,0.3017399913440123,0.20835147667899517,27.751196172248804,35.683706874842606,55.4016620498615,58.66280533870562,85.26819440946865,76.70611936539913,76.85721480735332
r028s028,rows,28,28,4153,0.46483729272342256,1.700130581855774,1.4403347180949317,1.0,0.6481506231427194,180,1.0,0.25984567478865633,0.30062072855000516,0.2075374660108106,28.934777134223115,38.10123394610929,37.119113573407205,58.66280533870562,85.59556786703601,75.9506421556283,76.15210274490053
r028s029,rows,28,29,4152,0.2818547196557666,2.0329983234405518,1.842130776814052,1.0,0.48355932891368875,105,1.0,0.2828546435457337,0.3123232347910751,0.21541348566042878,47.091412742382275,58.42357088894485,23.772349534122387,58.66280533870562,93.07479224376732,81.49080836061445,81.91891211281794
r028s030,rows,28,30,4152,0.7619999999878928,2.174816608428955,1.924490073521932,1.0,1.4433675551414493,300,1.0,0.272708182574879,0.294663967525542,0.2039751827900991,54.44472425081843,63.082347015865025,77.96524804835055,58.66280533870562,89.97733568370687,73.1553764794762,73.28128934777133
r028s031,rows,28,31,4152,0.7619999999878928,2.301743984222412,1.9033335041999817,1.0,1.4275001281499866,300,1.0,0.27205845242241755,0.29315631505842493,0.2033108311342033,63.535633341727525,61.949131201208765,76.95794510198942,58.66280533870562,89.85142281541172,72.47544699068244,73.02946361118107
r028s032,rows,28,32,4152,0.7619999999878928,2.0844521522521973,1.8785346208016078,1.0,1.4089009656012061,300,1.0,0.25998771892321443,0.2769287311924983,0.19260443332050528,49.66003525560313,60.28708133971292,76.20246789221858,58.66280533870562,85.69629816167212,62.2513220851171,62.65424326366155
r028s034,rows,28,34,4151,0.73903885793443,2.1720738410949707,1.8808379173278809,1.0,1.3400970160961154,285,1.0,0.29672986901081544,0.3367214904286174,0.23060445290044715,54.31881138252329,60.51372450264417,72.95391589020397,58.66280533870562,96.80181314530346,91.89121128179299,91.86602870813397
r028s035,rows,28,35,4151,0.7619999999878928,2.168227434158325,1.8860537177324295,1.0,1.4145402882993223,300,1.0,0.2991998352355603,0.3447767768973697,0.23574699247190922,54.142533366910094,60.91664568118862,76.40392848149081,58.66280533870562,97.25509947116595,93.72953915890204,93.80508687987911
r028s036,rows,28,36,4151,0.7619999999878928,2.1714932918548584,1.872818033695221,1.0,1.404613525271416,300,1.0,0.2887355848384805,0.34943791592759765,0.23891666756531874,54.26844623520524,59.83379501385041,75.92545958196928,58.66280533870562,94.5101989423319,94.76202467892219,95.06421556283053
r028s037,rows,28,37,4151,0.6475888355671912,1.9843963384628296,1.814293456545063,1.0,1.156612078547478,255,1.0,0.26650829124193026,0.30110734319054583,0.20800839019286615,44.522790229161416,57.03852933769832,62.5283303953664,58.66280533870562,88.08864265927978,76.32838076051372,76.50465877612692
r028s038,rows,28,38,4150,0.29720814303581555,0.8675765991210938,0.6912064982034887,0.975,0.20736194946104664,120,1.0,0.193807335354432,0.2202966587707772,0.1536440869268852,2.568622513220851,9.46864769579451,8.008058423570889,14.165197683203223,64.97104004029211,24.880382775119617,23.973810123394614
r028s039,rows,28,39,4150,0.7619999999878928,0.927075982093811,0.6698078514697651,0.9766666666666667,0.5023558886023239,300,1.0,0.19032279399529664,0.2274232380929702,0.15821078062611857,5.212792747418786,8.713170486023673,25.056660790732817,14.366658272475446,63.48526819440947,28.22966507177033,27.121631830773108
r028s040,rows,28,40,4150,0.7619999999878928,0.8695163726806641,0.7089532186090947,0.99,0.531714913956821,300,1.0,0.17436339399016787,0.23341824770159994,0.16252510642179077,2.669352807856963,10.274490052883404,27.801561319566858,15.525056660790732,55.905313523042054,31.327121631830774,30.37018383278771
r028s041,rows,28,41,4150,0.7619999999878928,0.903201162815094,0.7100125457990604,0.9833333333333333,0.5325094093492954,300,1.0,0.1884032105799151,0.2582837229508953,0.17853706655509,4.029211785444472,10.350037773860489,27.902291614202973,14.845127171996978,62.55351296902544,48.85419289851423,47.26769075799547
r028s042,rows,28,42,4150,0.24435321423581918,1.3681857585906982,0.7616702851321963,1.0,0.17137581415474418,90,1.0,0.18151375124607394,0.25096519398135547,0.17395884259697073,17.804079576932764,13.850415512465375,5.968269957189625,58.66280533870562,59.733064719214305,43.89322588768572,42.33190632082599
r028s043,rows,28,43,4149,0.5260258891973885,2.241868495941162,1.8561970759005773,1.0,0.9745034648478033,210,1.0,0.23795457295327324,0.3145448454675863,0.21690890933755774,58.87685721480735,58.85167464114832,52.480483505414256,58.66280533870562,77.13422311760262,82.5232938806346,82.85066733820197
r028s044,rows,28,44,4149,0.7619999999878928,2.37005615234375,1.9575738497575124,1.0,1.4681803873181345,300,1.0,0.2318153946833873,0.3003324546832462,0.20748346329948505,68.77360866280534,65.77688239738102,79.65248048350541,58.66280533870562,75.0440695039033,75.82472928733317,76.07655502392345
r028s045,rows,28,45,4149,0.7619999999878928,2.4039437770843506,2.0425886388619743,1.0,1.531941479146481,300,1.0,0.2127624834781125,0.30084246413181465,0.20731906694695448,71.69478720725259,74.03676655754218,84.1349785948124,58.66280533870562,70.88894485016368,76.22765046587762,75.97582472928734
r028s046,rows,28,46,4149,0.6785750764118724,2.3411717414855957,2.063950839307573,1.0,1.393166816532612,270,1.0,0.23331527941245353,0.3147606446626311,0.21586447899082514,66.60790732812893,75.92545958196928,75.16998237219845,58.66280533870562,75.42180810878871,82.57365902795266,82.3470158650214
r028s047,rows,28,47,4148,0.16774519066339194,1.6107593774795532,1.4420365373293558,1.0,0.2163054805994034,60,1.0,0.21127626136797786,0.2833717258728667,0.19590114011444812,24.175270712666837,38.27751196172249,8.637622765046588,58.66280533870562,70.46084109796021,66.68345504910602,66.4064467388567
r028s048,rows,28,48,4148,0.7619999999878928,1.7585468292236328,1.48326196094354,1.0,1.1124464707076551,300,1.0,0.21015395239781495,0.2863490436109273,0.19798897690654826,33.59355326114329,40.745404180307226,59.128682951397636,58.66280533870562,70.15865021405187,68.57214807353311,68.26995718962478
r028s049,rows,28,49,4148,0.7619999999878928,1.6639350652694702,1.442861732840538,1.0,1.0821462996304037,300,1.0,0.20897281397804562,0.28821900895371383,0.1994754725169068,26.416519768320324,38.378242256358604,57.5673633845379,58.66280533870562,69.88164190380257,69.5542684462352,69.57945101989424
r028s050,rows,28,50,4148,0.7619999999878928,1.7742159366607666,1.5130205674966177,1.0,1.1347654256224635,300,1.0,0.23971168662947573,0.31274127093384635,0.21579984035027558,34.97859481238982,42.634097204734324,60.866280533870565,58.66280533870562,77.63787459078317,81.74263409720474,82.29665071770334
r028s051,rows,28,51,4148,0.39646591281726595,1.7474240064620972,1.516963578859965,1.0,0.568861342072487,150,1.0,0.2065698021660957,0.26844548003567237,0.1861987338384769,32.561067741123146,42.93628808864266,31.075295895240494,58.66280533870562,69.05061697305464,56.53487786451775,55.82976580206497
r028s052,rows,28,52,4147,0.4872439276787336,2.0607874393463135,1.6502481680649979,1.0,0.8044959819316866,195,1.0,0.24849902616311687,0.3203358250950787,0.2209160837345771,48.42608914631075,51.42281541173508,45.10198942331906,58.66280533870562,81.03752203475196,85.0415512465374,85.72148073533114
r028s053,rows,28,53,4147,0.7619999999878928,2.138394832611084,1.7781700630982717,1.0,1.333627547323704,300,1.0,0.24047474721730178,0.3285149963929808,0.22494087731430676,52.40493578443717,55.37647947620247,72.5258121380005,58.66280533870562,77.91488290103248,88.61747670611936,88.44119869050617
r028s054,rows,28,54,4147,0.7619999999878928,2.005913734436035,1.7148899163802465,1.0,1.286167437285185,300,1.0,0.23281912875238847,0.3290761307262855,0.2249774011094596,45.53009317552254,53.3366910098212,70.58675396625536,58.66280533870562,75.29589524049358,88.86930244270964,88.49156383782423
r028s055,rows,28,55,4147,0.7619999999878928,2.130476474761963,1.7949902602036794,1.0,1.3462426951527597,300,1.0,0.2377139571850713,0.3235433161231411,0.22201697876504117,52.00201460589272,56.18232183329136,73.25610677411231,58.66280533870562,77.00831024930747,86.60287081339713,86.37622765046588
r028s057,rows,28,57,4146,0.7620000000461005,2.496908187866211,2.0545373253027597,1.0,1.5409029939770702,300,1.0,0.22009524688035942,0.27400960583929423,0.19101461859807314,78.69554268446235,75.14479979853941,84.73936036262906,58.66280533870562,72.7020901536137,60.387811634349035,61.06774112314278
r028s058,rows,28,58,4146,0.7620000000461005,2.45100736618042,2.028044875760873,1.0,1.521033656820655,300,1.0,0.24262610739240778,0.3126392090317277,0.2154987788925028,75.3210778141526,72.55099471165953,83.3291362377235,58.66280533870562,78.7459078317804,81.6167212289096,82.01964240745404
r028s059,rows,28,59,4146,0.7620000000461005,2.5201640129089355,1.954274055759112,1.0,1.4657055418193343,300,1.0,0.2377199259299477,0.2893631980834188,0.20064220407808572,80.55905313523041,65.34877864517755,79.37547217325611,58.66280533870562,77.03349282296651,70.30974565600604,70.5363888189373
r028s060,rows,28,60,4146,0.5105264793831521,2.62587308883667,2.0784071720563446,1.0,1.0132234963774682,195,1.0,0.22295642689544432,0.27790567464367816,0.19299852218808627,88.16419038025685,77.38604885419291,53.91589020397885,58.66280533870562,73.1553764794762,63.13271216318308,63.38453789977335
r028s061,rows,28,61,4145,0.4188672501344326,2.1292598247528076,1.825740674047759,1.0,0.7531180280447007,165,1.0,0.2821199073442408,0.34039035600688716,0.23252541252801334,51.9768320322337,57.64291110551498,42.08008058423571,58.66280533870562,92.82296650717703,92.59632334424577,92.59632334424577
